# Tycho-2 (Hog et al. 2000, VizieR I/259/tyc2) subset for the synthetic sky renderer.
# Fetched 2026-09-09 from vizier.cds.unistra.fr. Positions are ICRS/J2000 degrees, VTmag is Tycho V.
# Two kinds of coverage:
#  1. Three 4.2 deg-radius fields spanning galactic star density -- rich (300.0,+35.0),
#     medium (83.6,+22.0), sparse north galactic pole (192.86,+27.13) -- plus a band
#     RA 100..180, Dec 35..45, for tests that fix the pointing explicitly.
#  2. A complete Dec 62..78 band at all right ascensions, VTmag < 11 (~19 stars/deg^2).
#     This is what lets the simulated mount be pointed by the session's own target
#     selection at any time of day: for a mid-northern site it picks a declination
#     around 70 deg, whose right ascension then depends on the clock.
# Committed so that every render is reproducible offline.
ra_deg,dec_deg,vtmag
5.0704548,69.6947363,10.444
5.0726277,62.4638701,8.861
5.0776203,67.7602168,10.880
5.0780035,62.5538189,10.496
5.0828744,70.0958853,10.439
5.0895753,73.2852873,10.725
5.0933757,68.8470245,7.688
5.0960238,67.6710033,10.350
5.1001189,64.8692595,10.080
5.1059902,65.9468772,10.879
5.1068346,62.3963216,9.601
5.1186912,62.6477614,10.302
5.1249535,62.1726811,9.342
5.1284721,76.9920951,10.355
5.1316228,62.8687708,10.252
5.1317199,65.5032018,10.220
5.1445948,63.5835210,10.782
5.1674181,74.0702000,10.307
5.1676247,67.1160657,10.158
5.1689603,63.0297401,10.748
5.1710436,65.0034421,10.535
5.1769263,74.1042137,10.463
5.1890248,62.4835961,10.451
5.1959714,65.9230737,10.433
5.2047841,74.5311829,9.342
5.2102151,67.9802685,10.935
5.2110322,69.4443634,9.891
5.2261448,70.8830327,10.402
5.2318750,65.9967759,9.850
5.2321815,62.0288091,10.531
5.2334812,63.6675106,8.842
5.2368700,71.2166125,10.647
5.2384632,67.6674891,8.892
5.2467844,65.4999335,9.362
5.2539270,65.0860235,9.313
5.2550869,62.7706769,10.290
5.2623665,62.4506899,10.379
5.2685501,63.8686146,10.509
5.2686107,76.4600227,9.638
5.2731976,64.7129726,10.970
5.3040456,62.6429298,10.823
5.3425894,67.0053781,7.298
5.3449517,62.3975816,9.985
5.3570764,67.7455347,10.139
5.3632736,74.3485873,9.759
5.3713031,68.6056471,10.474
5.3779658,64.2868426,10.649
5.3850203,67.5044127,10.881
5.3901922,64.6175347,10.689
5.4014443,69.8638224,10.103
5.4192270,67.9102227,9.384
5.4203159,77.8800783,9.844
5.4247146,66.1416208,9.187
5.4253072,64.3669228,10.240
5.4266886,67.8230138,6.651
5.4268006,65.8042855,10.781
5.4273973,65.8050131,10.490
5.4275457,66.4646244,8.576
5.4502465,63.7610413,10.294
5.4503258,70.5492462,10.636
5.4564008,76.9322298,10.833
5.4595302,64.5950969,9.549
5.4609570,66.4671892,9.805
5.4643426,77.2731671,10.559
5.4692453,74.1392266,10.155
5.4718875,62.8611055,10.884
5.4785715,71.2442571,8.788
5.4862658,63.5110419,10.219
5.4872734,66.6078708,10.891
5.4897883,68.3209946,10.691
5.4951965,67.9792355,10.897
5.5003544,62.9467346,10.995
5.5142280,62.1850829,8.358
5.5193134,68.0986286,10.294
5.5215735,63.1082791,9.854
5.5227287,64.8624904,10.778
5.5231003,71.2407228,10.117
5.5240070,64.5574893,10.292
5.5291142,73.6800453,10.564
5.5351323,66.4608263,7.798
5.5491520,64.0525177,9.988
5.5493612,64.4887595,10.938
5.5546793,71.7914591,10.027
5.5563328,65.4205099,9.913
5.5581152,73.2419660,8.809
5.5597810,71.5081701,7.764
5.5599928,62.0263690,9.734
5.5603943,76.5108747,10.801
5.5632677,67.9395605,10.818
5.5651291,64.7229414,10.705
5.5690178,62.9932004,10.875
5.5696964,64.4271013,10.365
5.5865082,64.6056762,10.184
5.5915222,69.9985797,9.361
5.5968709,65.8689118,10.421
5.5994117,65.7975736,9.579
5.6000946,67.7411525,10.082
5.6069507,70.9483630,10.691
5.6120252,66.1814755,8.637
5.6425845,75.0665036,8.639
5.6443455,76.0000734,10.836
5.6454264,63.9712736,10.461
5.6511893,67.5470375,10.570
5.6547005,68.2923105,10.845
5.6805032,77.0285914,10.576
5.6873361,67.8700101,9.062
5.7031965,72.2486107,10.375
5.7222343,62.2413799,8.119
5.7391609,66.2119575,10.964
5.7538678,63.4308843,10.713
5.7595814,66.3854703,10.656
5.7653567,64.5472321,10.406
5.7666611,66.6809231,10.505
5.7688214,66.1348639,10.016
5.7776730,76.8717039,10.889
5.7854566,63.0589681,10.395
5.7884600,72.3040407,10.395
5.7922068,62.8875238,10.823
5.7924302,62.6737220,10.888
5.8014027,64.1756143,10.520
5.8014600,72.2234202,10.379
5.8220167,73.5805497,10.334
5.8279058,65.3523005,8.112
5.8311947,62.3140577,8.011
5.8346310,62.8809592,10.518
5.8530522,67.0920790,10.024
5.8536939,63.0302920,10.899
5.8764884,66.9803938,10.909
5.8795765,73.3106333,9.907
5.8992055,62.3902354,10.746
5.8994224,63.3322163,9.711
5.9031114,66.2125775,8.355
5.9058215,66.6572608,10.420
5.9191231,63.3660970,10.156
5.9219933,75.0544780,10.430
5.9272968,62.3352471,10.481
5.9311180,62.3146930,9.808
5.9356388,74.4730657,9.983
5.9385157,69.2135727,10.905
5.9420051,71.2844513,10.070
5.9470764,64.8823982,10.574
5.9533390,62.5725421,9.725
5.9567835,62.3232153,10.054
5.9882858,66.1223470,10.767
5.9922791,62.9844348,10.622
5.9941021,67.2987153,9.018
6.0015350,65.4123512,8.708
6.0018108,62.3400006,9.368
6.0114014,62.6872040,10.508
6.0152406,65.5166300,10.942
6.0152821,73.8145616,9.384
6.0186974,69.7600841,10.376
6.0192567,62.9096034,10.092
6.0257530,68.1790815,9.145
6.0327375,68.3922203,10.774
6.0410497,62.6424637,10.244
6.0411004,62.6233177,9.555
6.0439960,62.4476422,10.412
6.0603451,64.8593385,10.263
6.0678006,71.7237454,9.538
6.0700154,77.8336062,8.516
6.0731184,64.3001825,8.634
6.0750672,69.9704507,8.732
6.0793894,63.8422632,10.582
6.0797396,62.9073005,8.683
6.0849259,62.3197227,9.957
6.0863956,67.9429136,9.217
6.1032990,63.7191813,9.288
6.1044791,77.0820605,9.971
6.1149097,62.5177442,10.486
6.1338712,72.8694033,10.508
6.1383152,77.1129657,9.695
6.1479167,62.3041566,10.574
6.1522053,69.3618038,10.581
6.1531587,63.5564547,10.602
6.1574058,62.1247085,10.950
6.1686187,75.4725956,10.027
6.1699782,63.2477200,10.205
6.1785746,65.0419931,10.346
6.1802123,65.8074611,8.871
6.1858460,74.1640441,9.908
6.1966728,69.0927624,10.507
6.2112808,72.9809283,10.043
6.2139409,75.5568176,10.974
6.2209237,74.8348511,9.925
6.2372737,62.3606908,8.930
6.2476236,71.0032163,10.555
6.2606842,77.8202820,10.885
6.2668747,76.4808083,9.672
6.2681577,67.1588828,10.002
6.2701531,72.6747290,10.571
6.2754251,62.1531355,10.641
6.2814737,68.4276056,9.605
6.2852283,63.2044187,8.801
6.2887927,65.5673602,10.420
6.2921135,75.2902345,10.651
6.2923865,64.6386801,8.531
6.3001708,68.8072751,9.203
6.3029743,65.5713819,10.614
6.3045318,62.6224949,10.302
6.3061408,64.6690744,10.604
6.3089353,62.5431342,9.233
6.3135770,73.9031021,9.811
6.3240693,66.4926477,10.315
6.3358916,66.8984918,10.214
6.3368003,62.5451026,10.819
6.3381780,64.3646765,10.136
6.3721600,69.8202205,10.086
6.3746988,75.9882698,9.994
6.3852494,64.7392841,10.682
6.3871028,70.0293895,10.627
6.3892099,68.9131093,10.499
6.4035402,64.5158597,10.315
6.4098760,63.8165217,9.977
6.4152883,62.6058068,10.630
6.4196235,68.7504572,10.671
6.4198292,70.6477791,10.783
6.4368672,64.3588254,10.690
6.4430593,68.8920316,10.996
6.4488445,71.3537317,10.289
6.4549662,72.1881705,10.533
6.4629578,71.4590412,10.467
6.4634959,71.8071229,6.900
6.4643587,62.2891321,10.428
6.4671644,69.5704641,10.536
6.4677964,65.3835331,7.476
6.4699541,71.9875696,9.582
6.4773511,63.8537846,8.834
6.4865102,62.5498473,9.692
6.4905523,73.2719397,10.096
6.4987139,63.1476142,10.664
6.4990782,66.7843189,10.266
6.5107243,77.8673850,10.971
6.5111597,67.8458801,9.611
6.5142418,71.6231587,9.886
6.5165004,73.4700329,10.103
6.5169093,62.0777755,10.743
6.5195397,63.3194073,9.880
6.5212434,62.3727826,10.762
6.5226444,66.4493879,9.011
6.5271834,62.6441244,10.594
6.5308242,63.4196233,9.997
6.5324531,62.1717952,10.709
6.5338980,62.4952067,9.754
6.5450570,77.0854668,10.788
6.5469337,74.3221568,10.707
6.5495082,74.1047843,10.445
6.5695934,71.6386697,10.867
6.5746327,63.1464564,10.438
6.5785113,62.9311142,10.813
6.5837831,63.8135820,10.168
6.5848099,65.2574715,9.570
6.5967521,62.7608048,9.637
6.6006599,62.2613642,9.604
6.6015953,66.7608540,9.089
6.6026142,65.5990297,10.899
6.6034092,62.1144896,10.793
6.6112808,62.3723311,8.746
6.6130692,63.5957648,9.829
6.6199352,62.2348456,10.294
6.6266719,63.4422711,9.292
6.6308840,69.6206882,10.928
6.6382448,64.1429406,9.754
6.6452191,68.4463819,10.638
6.6569940,73.4748075,9.384
6.6604882,69.6594378,10.569
6.6617985,69.7520968,10.777
6.6671286,64.4320530,9.384
6.6857068,75.9130252,10.512
6.6870124,71.3339619,10.850
6.6889943,62.7293377,10.008
6.6928728,67.9024093,10.909
6.6943020,68.7133331,10.944
6.6966168,69.1114444,10.463
6.6987545,69.7669301,8.973
6.7052073,62.7140959,10.496
6.7053388,63.6472217,10.043
6.7086672,73.3987225,10.355
6.7196107,70.1424305,10.693
6.7255887,67.5302922,9.809
6.7374110,76.0776441,9.161
6.7459268,62.4350750,10.571
6.7486685,64.5089925,10.138
6.7588330,66.1073424,9.805
6.7651740,68.1364715,10.181
6.7961752,74.4344038,9.657
6.8178443,75.3347086,10.349
6.8192692,65.6802450,8.396
6.8500668,66.1181590,8.637
6.8538006,72.3374665,10.867
6.8558949,71.3906410,9.955
6.8698293,66.2195119,10.209
6.8711437,62.3474786,10.640
6.8796471,62.7333164,9.007
6.8900343,72.3905343,10.475
6.8963098,77.3034670,9.962
6.9007667,72.2310185,10.551
6.9150819,71.5202414,10.924
6.9577865,62.2701640,9.572
6.9643334,67.8354435,10.771
6.9683374,62.5727348,10.798
6.9715702,73.4984999,10.802
6.9803467,76.1563573,9.559
6.9820252,76.1395344,9.651
6.9866007,68.9258328,9.332
6.9872863,64.0989855,10.820
6.9921194,72.6962271,10.991
7.0045331,62.1858867,9.523
7.0055668,77.7759618,10.215
7.0076981,63.2156235,10.515
7.0176637,68.3811877,10.477
7.0199121,64.0246837,10.628
7.0205712,63.3320137,10.822
7.0432856,62.4711964,10.939
7.0578081,73.7336869,10.528
7.0623634,74.1990505,10.992
7.0670369,62.9906006,10.513
7.0674371,63.4798439,10.443
7.0681935,75.7790431,10.879
7.0699573,77.0912048,10.921
7.0712703,63.7349796,9.503
7.0725312,71.1991197,10.943
7.0871094,74.2935092,10.656
7.0902123,62.0998320,10.948
7.1012158,73.6641049,10.627
7.1048810,74.2690033,10.973
7.1203897,63.1178155,10.843
7.1275786,69.7964811,10.618
7.1277002,63.4064773,8.914
7.1299740,73.3679219,9.716
7.1350067,71.0847436,9.863
7.1363131,62.7219494,10.290
7.1497618,70.8483969,10.663
7.1571005,62.4882616,10.166
7.1655433,63.4608653,10.062
7.1751409,62.5677032,10.992
7.1784328,70.8552385,9.925
7.1816188,64.7218023,10.113
7.1883156,62.6570409,10.680
7.1996812,68.0863153,10.831
7.1998792,62.5062715,8.755
7.2044188,76.2080356,8.893
7.2326218,65.5041963,10.479
7.2333899,68.4296951,9.651
7.2577335,70.3542874,9.862
7.2692858,62.4164236,10.283
7.2748346,68.2596270,8.926
7.2755713,74.4127025,9.506
7.2840104,63.5098928,9.342
7.2860059,63.4797747,9.203
7.2867787,65.4559951,9.546
7.2941892,63.1182777,10.224
7.3149499,64.2494407,10.580
7.3212598,62.2208455,10.186
7.3327098,73.3042414,10.912
7.3384024,68.1794541,10.749
7.3391908,73.2924799,10.318
7.3469808,68.4372047,10.687
7.3485704,74.9556382,10.417
7.3657618,62.0403387,10.704
7.3702880,64.8879565,9.709
7.3753686,68.8403505,10.876
7.3928460,62.7880490,10.748
7.4005431,62.0641525,7.121
7.4011094,68.9183163,10.881
7.4134167,62.7326987,9.687
7.4185781,62.2984556,10.672
7.4267601,65.3984562,10.139
7.4552082,63.0677892,10.394
7.4556932,69.0748677,8.934
7.4601631,69.0097656,10.138
7.4619497,73.2686006,10.691
7.4678379,63.0650258,10.705
7.4683564,70.5415433,10.542
7.4794848,66.7553449,10.773
7.4855776,71.4338575,10.556
7.4880183,74.3923693,10.926
7.4921185,67.0398133,9.744
7.4991766,63.0487036,10.286
7.5029721,73.8420365,10.844
7.5083734,75.2428709,8.465
7.5409992,65.0344906,10.992
7.5443814,71.8403674,10.721
7.5444567,63.2220934,10.264
7.5454005,66.1281881,10.540
7.5568777,69.1090283,10.117
7.5616075,62.0405912,9.584
7.5682597,64.7489809,7.268
7.5870400,64.7902606,8.282
7.5910036,71.2515780,10.939
7.5992113,68.0978569,10.471
7.6002072,63.6813139,9.150
7.6096259,72.5310109,9.186
7.6111201,63.0300522,10.842
7.6137219,73.4834094,9.400
7.6150542,66.1248820,9.687
7.6175069,67.7949484,10.966
7.6180478,65.2721604,8.369
7.6322987,62.6305820,10.643
7.6351753,62.5669352,10.762
7.6450926,63.1569823,10.691
7.6618196,76.4106381,10.936
7.6651295,64.2054431,10.048
7.6734096,62.3540089,7.383
7.6903421,68.4032472,9.281
7.6942833,68.0759015,10.182
7.6953786,74.4342231,10.860
7.7051819,66.1310516,10.002
7.7232943,66.4332486,10.534
7.7262766,64.0643733,8.168
7.7295090,77.0194019,6.292
7.7315702,73.3708061,10.808
7.7332731,73.6684455,10.529
7.7337866,67.9798039,10.850
7.7504056,62.6345906,9.909
7.7588879,62.3598106,10.210
7.7647337,62.1809905,10.782
7.7776309,71.0355976,9.920
7.7888375,63.8664117,9.471
7.8038016,69.7852612,7.429
7.8087692,68.8530149,10.279
7.8121821,63.3544485,9.577
7.8193389,62.3437744,9.482
7.8225195,71.1219989,9.359
7.8300182,62.4276180,9.326
7.8340263,63.3118130,10.162
7.8406200,64.5121803,9.503
7.8417609,63.3307208,9.926
7.8467998,75.2425997,10.159
7.8541597,67.1712840,10.781
7.8551215,66.5196123,6.149
7.8604792,65.6312587,9.552
7.8714128,71.3599447,9.379
7.8738133,76.6799522,9.051
7.8760818,65.8055124,9.064
7.8763597,63.4386713,10.851
7.8887622,63.2477088,10.263
7.8923069,69.4944934,10.825
7.9080324,73.7344053,9.891
7.9145639,64.6792372,10.043
7.9359346,64.0385020,10.817
7.9451269,62.0951242,9.149
7.9605199,72.1404231,10.497
7.9609985,62.6835804,10.949
7.9720400,76.1698272,9.837
7.9738299,68.7771658,10.129
7.9765069,69.3175296,9.270
7.9780707,67.8201336,10.676
7.9835893,67.9977209,8.133
7.9845679,68.4159272,9.872
7.9947198,72.8702217,10.345
8.0114391,68.9594731,8.777
8.0118540,67.1611402,8.390
8.0140368,68.1788655,10.309
8.0180511,76.5171840,10.664
8.0204570,63.8497302,10.410
8.0223903,76.5769688,8.305
8.0298144,63.1496248,10.588
8.0395194,69.3141425,8.564
8.0462293,65.3794607,10.436
8.0551480,63.2080769,10.997
8.0650969,70.5052889,9.863
8.0657487,62.3717105,9.804
8.0690891,65.6022812,10.649
8.0833338,63.1202452,10.881
8.0916642,64.5822641,10.957
8.1227295,67.2355932,10.624
8.1622459,62.2391029,10.376
8.1702543,62.4950750,10.652
8.1705968,63.2693324,9.836
8.1755593,75.0404263,9.927
8.1787479,66.5694013,10.781
8.1798281,64.5983273,9.693
8.1885760,62.2739712,10.048
8.1944819,62.6557166,10.731
8.2010937,73.0171074,10.480
8.2011285,68.1429545,9.842
8.2084041,63.5424740,10.961
8.2316103,75.4477923,9.837
8.2392855,65.2177898,10.220
8.2436536,72.5000201,10.992
8.2460856,67.7420922,10.664
8.2519958,75.6051195,9.263
8.2562922,70.9271961,10.302
8.2601463,75.8937002,10.335
8.2610290,62.4564811,9.777
8.2611018,63.7187264,10.464
8.2620078,62.4609928,10.646
8.2736665,65.4332816,10.326
8.2802529,74.3501011,10.493
8.3007300,76.5955199,10.203
8.3008159,73.8729166,10.788
8.3039804,73.0385233,9.904
8.3054529,66.1701335,9.843
8.3059099,62.5373449,8.711
8.3299193,69.9697514,10.273
8.3302386,70.9818474,6.404
8.3305823,76.9801191,10.252
8.3393523,63.5077815,10.753
8.3420503,63.9980380,9.759
8.3699483,75.0057956,10.184
8.3766498,62.5111860,10.827
8.3790791,68.6108115,10.756
8.3813693,63.7790372,9.573
8.3819902,64.4333276,10.556
8.4008359,62.1249692,10.438
8.4065242,77.2710283,9.677
8.4125305,64.8728396,10.001
8.4142623,62.7888271,8.411
8.4450156,74.4939416,9.068
8.4499427,76.6213288,10.992
8.4555356,67.9325397,10.678
8.4646471,76.4177837,10.553
8.4678376,63.1265034,8.975
8.4716618,64.4888941,10.597
8.4741124,71.7885306,10.127
8.4754777,63.2027522,10.842
8.4797196,75.4648646,8.383
8.4872934,65.5304421,9.521
8.4998402,76.7490792,10.044
8.5173391,72.4496480,9.809
8.5211148,75.8635294,10.260
8.5473985,76.4584597,9.908
8.5536602,62.1076308,10.962
8.5630472,75.4647248,10.934
8.5761622,62.6220590,10.450
8.5893223,73.8148001,10.712
8.5920020,68.4869574,8.135
8.5952745,70.7629426,10.098
8.6008154,70.6000638,10.685
8.6038404,66.7503522,6.463
8.6147774,71.5096198,9.773
8.6283416,66.6961599,8.593
8.6291288,63.4580018,10.967
8.6316974,67.3206981,10.107
8.6402683,62.9032061,7.806
8.6418151,63.0258069,10.880
8.6482572,62.5904701,8.118
8.6556935,69.4346192,8.524
8.6560740,67.5164668,7.382
8.6596187,62.6221217,9.005
8.6684170,66.3356983,10.762
8.6816605,73.9155669,9.869
8.7085817,72.7489995,9.491
8.7103502,72.5208385,9.631
8.7124479,62.5688448,9.886
8.7215091,62.4792163,10.750
8.7254613,70.0907709,10.031
8.7330759,71.5789445,10.514
8.7441388,72.5103000,10.098
8.7446033,62.1714739,10.109
8.7515043,62.4482034,10.579
8.7673138,72.9861786,10.515
8.7702234,77.5008608,8.348
8.7971505,62.9893766,7.334
8.8011782,74.0297929,10.179
8.8059960,74.3290860,10.039
8.8091450,66.4973385,10.745
8.8181782,68.2553542,10.035
8.8218869,63.3693895,10.040
8.8271012,69.7372809,8.672
8.8273200,62.5438482,10.056
8.8438503,68.6983538,10.722
8.8508796,76.6894973,10.059
8.8681852,63.4098183,9.854
8.8760746,75.5408313,10.360
8.8777594,70.3905720,10.895
8.8784087,67.5932933,10.895
8.8824381,69.0051983,10.870
8.8849818,62.5484787,9.985
8.9047464,67.3782128,10.702
8.9048796,67.9259559,7.196
8.9074072,62.9504290,10.830
8.9175979,67.5332033,10.701
8.9186775,70.8886415,10.997
8.9193549,74.2597708,10.828
8.9210451,74.3593772,10.634
8.9263611,68.7072934,10.722
8.9265235,63.1296036,9.451
8.9366955,66.4059209,9.726
8.9676974,72.5052465,10.136
8.9681288,75.8183703,9.734
8.9741603,62.0364220,10.073
8.9795800,64.6935661,9.470
8.9887019,65.0261827,10.478
8.9984852,72.4987448,8.480
9.0043109,62.9182016,9.718
9.0075327,68.1359382,10.003
9.0298205,75.8079822,10.463
9.0316487,63.1144030,10.471
9.0520160,62.6864316,8.412
9.0536888,77.1242206,10.035
9.0566595,69.7002758,10.450
9.0596742,75.7687894,10.125
9.0601233,62.8182523,9.279
9.0687790,65.0761340,10.344
9.0725636,70.5754793,10.484
9.0843169,73.2956592,10.389
9.0908231,70.7901373,9.323
9.0911967,71.4471819,10.206
9.0927735,63.4440590,9.502
9.0927873,76.9979587,10.846
9.0956488,63.2211369,8.530
9.0973921,65.6704424,10.128
9.0976127,64.6017640,10.212
9.0985052,69.6890508,8.226
9.1053304,77.8489758,10.604
9.1136154,63.4132386,8.568
9.1207397,62.8513045,10.667
9.1302473,63.9954096,10.564
9.1337277,62.7110385,10.093
9.1350504,75.5303888,8.124
9.1352003,69.2796287,8.397
9.1430555,66.7071744,9.515
9.1461268,69.8778458,10.214
9.1464808,63.3893092,10.856
9.1472982,65.1542368,9.335
9.1795438,70.5726988,8.398
9.1825901,68.7041599,8.441
9.1939877,76.1907241,10.002
9.2064609,66.7954053,9.766
9.2085172,62.9091537,9.894
9.2093948,64.3514757,10.659
9.2164451,72.6223022,10.977
9.2219495,66.8006493,9.861
9.2226138,70.5597299,10.853
9.2281989,71.4318172,10.739
9.2327258,64.2888784,10.862
9.2374600,76.6879366,10.237
9.2387926,72.8852608,10.782
9.2419568,66.3887600,9.580
9.2466357,70.9242130,9.916
9.2488867,63.4619473,10.997
9.2527353,62.5430691,9.654
9.2583113,77.9844487,10.456
9.2672321,76.9403244,10.548
9.2678238,62.0936286,10.716
9.2909734,69.4856601,10.250
9.2982718,62.8250113,10.056
9.2991653,67.7878143,9.906
9.3037813,71.8215012,9.142
9.3101078,68.3642198,10.889
9.3217722,62.8387210,10.485
9.3252745,75.6063996,10.032
9.3333726,75.9313016,10.637
9.3357485,62.5852489,10.868
9.3455923,75.3299638,9.921
9.3517656,62.5548112,10.140
9.3517839,76.5351224,10.075
9.3747526,63.2799167,10.992
9.3875407,75.8936025,10.341
9.3876108,63.6147026,10.182
9.4220257,62.8342469,10.743
9.4268998,69.4462218,10.953
9.4283336,62.0544953,10.849
9.4404065,72.8948518,6.965
9.4453501,64.9898965,9.818
9.4643404,67.6489959,7.608
9.5029562,63.3457035,9.181
9.5224902,68.7589739,9.703
9.5349037,64.6538470,10.595
9.5399933,62.4840671,10.276
9.5412355,62.8531173,9.463
9.5492619,63.9994187,10.969
9.5516757,67.7518296,9.386
9.5602548,77.8912243,9.901
9.5728407,71.1680074,8.633
9.5790659,63.8066131,8.588
9.5871057,62.8245266,10.655
9.5918244,67.4972448,10.938
9.6153830,63.2357452,10.899
9.6239782,68.5717049,10.224
9.6428260,67.0875797,10.412
9.6437753,71.1833339,8.924
9.6442456,65.2497034,10.303
9.6552493,62.5557195,10.181
9.6602361,62.3314167,10.466
9.6615907,72.7553057,10.518
9.6678023,74.5787591,9.448
9.6918457,76.6640507,10.167
9.6999678,73.6514709,10.528
9.7200027,64.9298289,10.999
9.7276502,68.4740537,10.510
9.7353720,62.8444681,8.810
9.7407634,63.0612861,10.352
9.7641395,64.1902324,10.278
9.7807980,67.0314180,10.426
9.7822327,67.2318911,10.224
9.7918525,64.8570586,10.265
9.7970191,62.0311443,10.604
9.8114331,63.3209446,10.768
9.8118875,62.1225556,10.618
9.8154677,70.3388821,10.151
9.8182238,70.9528928,9.741
9.8232208,66.2124928,10.950
9.8285347,65.5039876,9.075
9.8305929,64.9543660,10.303
9.8511158,71.6304025,10.303
9.8555145,63.0439962,8.820
9.8556995,74.7497405,9.297
9.8581852,66.8190969,8.640
9.8656315,62.9442519,10.351
9.8826995,63.6836822,10.686
9.8962428,70.9220076,9.714
9.9013006,62.2714217,10.292
9.9035179,63.1208540,10.059
9.9064674,65.8788162,8.953
9.9074986,67.7292345,10.391
9.9155182,66.8000853,10.935
9.9261283,77.9723482,10.575
9.9319380,69.1920866,10.596
9.9377791,71.4875705,10.975
9.9397390,63.1107868,10.944
9.9421829,68.2079160,10.629
9.9438742,76.6494321,10.940
9.9439786,74.0272440,10.886
9.9442669,71.0395161,9.237
9.9479979,63.4155900,8.900
9.9575652,63.0539751,9.922
9.9581367,76.1481844,10.384
9.9585128,62.2032205,10.662
9.9662877,63.2275319,7.779
9.9730598,72.0773837,8.957
9.9844072,67.7153032,9.338
9.9899262,67.1248481,10.985
9.9978374,76.8711371,6.864
9.9993765,62.4712495,9.162
10.0033905,62.3281187,10.946
10.0083143,74.6145938,10.778
10.0124606,64.1225597,10.130
10.0148813,77.2771109,10.117
10.0216882,67.0643714,9.596
10.0364485,71.2538727,9.766
10.0508955,67.2163639,10.702
10.0555039,69.6524986,10.264
10.0579697,63.5795479,9.616
10.0684873,70.7815373,10.740
10.0834447,65.8884832,10.625
10.0868243,76.8454059,8.782
10.0941822,71.1263320,9.607
10.0981820,74.7671961,9.239
10.1043946,70.0351337,10.455
10.1067661,70.7082375,7.291
10.1136075,71.7167826,10.709
10.1218927,68.7691427,10.935
10.1234356,71.5642085,10.948
10.1340069,70.1706413,10.920
10.1358372,68.5532037,10.703
10.1411040,71.0273863,9.916
10.1508831,62.6985184,10.848
10.1763418,76.0948764,10.015
10.1828396,64.6316067,10.222
10.1858078,63.9166803,9.276
10.2002676,67.5476343,10.861
10.2128851,64.4908840,9.603
10.2135331,63.5899210,9.792
10.2333177,70.4566670,10.857
10.2446371,77.1921278,10.081
10.2503334,77.6754208,9.418
10.2563536,76.0632243,10.943
10.2624500,65.1186857,8.984
10.2752574,71.5940645,10.993
10.2777987,66.8462989,10.998
10.2868056,63.0212071,10.892
10.3035431,71.3960207,9.423
10.3092253,62.9360143,10.201
10.3103710,63.7172373,9.981
10.3118833,64.8072754,10.935
10.3162908,64.2107166,10.236
10.3311439,64.6651415,10.165
10.3494200,68.0226088,10.751
10.3527630,62.0504333,9.812
10.3566408,62.1286691,9.677
10.3574250,64.3294606,9.728
10.3661158,70.9717677,10.979
10.3730673,73.8120252,10.800
10.3848372,77.1146221,10.394
10.3912220,67.3273140,10.946
10.3942565,65.8682166,7.004
10.3967165,76.2668483,10.451
10.4125521,74.7697708,10.327
10.4176886,72.7951572,9.224
10.4193924,64.4536571,10.472
10.4381112,64.5006849,9.250
10.4456163,66.1938059,10.206
10.4562608,67.7798307,8.187
10.4606496,74.7039065,9.563
10.4681405,64.7026034,10.698
10.4686721,64.5873448,10.478
10.4713430,68.7856066,9.816
10.4716563,70.9930769,10.943
10.4808351,62.3075377,10.598
10.4812749,64.6964927,10.408
10.4953027,68.8495741,10.556
10.5078052,65.2402223,10.943
10.5142492,66.1475929,5.937
10.5216410,72.2676001,9.604
10.5225595,64.3785034,9.828
10.5333390,63.2080508,10.867
10.5527604,70.8036837,10.388
10.5608344,63.4799834,10.900
10.5741472,66.9582497,9.906
10.5756075,62.7153718,10.315
10.5898789,64.7060998,10.311
10.5949233,63.3529681,9.909
10.6078042,71.2816122,10.773
10.6104270,64.0500260,10.895
10.6120566,64.2967835,9.959
10.6158150,65.7213132,9.906
10.6197722,63.3911561,10.476
10.6247863,65.7881637,9.151
10.6541753,76.5320800,9.745
10.6646659,67.3950588,10.951
10.6669597,71.3658362,7.799
10.6701614,68.1640046,8.167
10.6880421,70.3342710,9.419
10.7021431,62.7658626,7.811
10.7086029,64.2912781,7.363
10.7209478,74.0651923,8.332
10.7240951,70.7922557,9.046
10.7271972,65.1699289,9.799
10.7294630,71.2581289,10.263
10.7333427,67.2428417,10.908
10.7468825,62.2349192,9.438
10.7553181,64.1104374,9.203
10.7559926,74.0378920,10.566
10.7590603,77.6154472,10.686
10.7646394,76.9903914,9.090
10.7900427,70.6542743,10.592
10.7932465,75.8073850,10.541
10.7971392,63.1075969,10.473
10.8140557,69.9418058,9.952
10.8247137,70.4473260,10.506
10.8258402,71.6543702,10.404
10.8273629,69.3605176,10.682
10.8287318,65.7966921,10.224
10.8339953,75.8867725,10.710
10.8496322,77.6885935,9.560
10.8597887,69.5161124,10.674
10.8683200,64.7598266,10.198
10.8765063,71.1070914,10.783
10.8906210,74.9309229,10.297
10.9033189,76.0544123,10.316
10.9188965,70.3755670,10.315
10.9287276,71.8581432,10.078
10.9312484,64.2674081,10.305
10.9313893,74.4473736,9.720
10.9347633,72.1786379,10.242
10.9404539,71.2593122,10.857
10.9434744,64.1781299,10.896
10.9576910,71.4685135,10.139
